39.85331,-75.2582
39.85548,-75.2442
39.85891,-75.2325
39.86148,-75.2244
39.86800,-75.2125
39.87406,-75.2008
39.87874,-75.1952
39.8815,-75.1943
39.8859,-75.1947
39.8888,-75.1952
39.8918,-75.1968
39.8931,-75.1988
39.8943,-75.1990
39.8952,-75.1988
