39.79533,-75.435669:39.79567,-75.43483:0.5
39.79533,-75.436371:39.79501,-75.437027:1.0
39.79538,-75.435143:39.79567,-75.434517:1.0
39.79538,-75.436127:39.794941,-75.437012:1.0
39.79538,-75.435066:39.795601,-75.434578:1.0
39.764191,-75.478157:39.76326,-75.478996:1.0
39.64127,-75.561348:39.63995,-75.562851:1.0
39.79393,-75.43821:39.7943,-75.437523:1.0
39.79393,-75.438477:39.794079,-75.438187:1.0
39.79393,-75.439041:39.79314,-75.44059:1.0
39.76717,-75.474251:39.770081,-75.47155:1.0
39.76717,-75.474831:39.76767,-75.474327:1.0
39.76717,-75.473999:39.765999,-75.474998:1.0
39.76717,-75.474167:39.76767,-75.473663:1.0
39.76717,-75.473663:39.76667,-75.474327:1.0
39.76717,-75.473343:39.76783,-75.472656:1.0
39.76717,-75.473831:39.767502,-75.473503:1.0
39.76717,-75.474327:39.768002,-75.473831:0.5
39.76717,-75.474327:39.767502,-75.474167:0.5
39.76712,-75.475594:39.766659,-75.475983:1.0
39.76712,-75.474609:39.767891,-75.47393:1.0
39.723129,-75.503754:39.727551,-75.502083:1.0
39.723129,-75.504868:39.722549,-75.505096:1.0
39.80154,-75.412247:39.801552,-75.412247:1.0
39.80154,-75.41153:39.801529,-75.411552:1.0
39.80154,-75.42334:39.801739,-75.422974:1.0
39.80154,-75.411423:39.801479,-75.411423:1.0
39.80154,-75.411583:39.80154,-75.411591:1.0
39.80154,-75.419388:39.801151,-75.419731:1.0
39.80154,-75.410973:39.80151,-75.411072:1.0
39.80154,-75.412956:39.801552,-75.412956:1.0
39.80154,-75.412773:39.801529,-75.412804:1.0
39.80154,-75.414223:39.801571,-75.41423:1.0
39.80154,-75.413383:39.80154,-75.413406:1.0
39.80154,-75.411263:39.801479,-75.411278:1.0
39.80154,-75.411346:39.80154,-75.411346:0.5
39.80154,-75.411346:39.801552,-75.411346:0.5
39.80154,-75.411407:39.801529,-75.411423:1.0
39.80154,-75.412918:39.801552,-75.412918:1.0
39.80154,-75.41346:39.801529,-75.413452:1.0
39.80154,-75.411179:39.801498,-75.411186:1.0
39.80154,-75.411369:39.801529,-75.411362:1.0
39.80154,-75.411507:39.801552,-75.411507:1.0
39.80154,-75.42012:39.80225,-75.418602:1.0
39.80154,-75.411568:39.80154,-75.411583:1.0
39.80154,-75.413353:39.80154,-75.413353:0.333333333333
39.80154,-75.413353:39.801529,-75.413353:0.666666666667
39.80154,-75.412689:39.801529,-75.412712:1.0
39.80154,-75.411522:39.80154,-75.41153:1.0
39.80154,-75.418877:39.801361,-75.419403:1.0
39.80154,-75.421242:39.801762,-75.420723:1.0
39.80154,-75.41169:39.801521,-75.411659:1.0
39.80154,-75.413338:39.80154,-75.413353:1.0
39.80154,-75.413544:39.80154,-75.413544:0.5
39.80154,-75.413544:39.801552,-75.413544:0.5
39.80154,-75.412163:39.801529,-75.412163:1.0
39.80154,-75.413406:39.801552,-75.41346:1.0
39.80154,-75.411591:39.801552,-75.411598:1.0
39.80154,-75.412666:39.80154,-75.412666:0.75
39.80154,-75.412666:39.80154,-75.412689:0.25
39.80154,-75.411377:39.80154,-75.411392:1.0
39.80154,-75.413483:39.801521,-75.413483:1.0
39.80154,-75.411659:39.801521,-75.411682:1.0
39.80154,-75.413269:39.801498,-75.413254:1.0
39.80154,-75.411392:39.801559,-75.4114:1.0
39.80154,-75.410637:39.80154,-75.410637:0.5
39.80154,-75.410637:39.801559,-75.410637:0.5
39.80154,-75.412842:39.80151,-75.412788:1.0
39.80154,-75.411613:39.80154,-75.411659:0.25
39.80154,-75.411613:39.80154,-75.411613:0.25
39.80154,-75.411613:39.801552,-75.411613:0.25
39.80154,-75.411613:39.801529,-75.411591:0.25
39.723122,-75.50425:39.71867,-75.505432:1.0
39.723122,-75.504448:39.724201,-75.504082:1.0
39.80151,-75.42144:39.80175,-75.420807:1.0
39.80151,-75.41156:39.801521,-75.41156:0.5
39.80151,-75.41156:39.80151,-75.411552:0.5
39.80151,-75.413002:39.80151,-75.413017:1.0
39.80151,-75.413513:39.80151,-75.413521:1.0
39.80151,-75.413597:39.801529,-75.413597:1.0
39.80151,-75.412758:39.801498,-75.412773:1.0
39.80151,-75.413437:39.801498,-75.413437:1.0
39.80151,-75.412651:39.801491,-75.412697:1.0
39.80151,-75.412773:39.80154,-75.412773:0.333333333333
39.80151,-75.412773:39.801521,-75.412781:0.333333333333
39.80151,-75.412773:39.80151,-75.412773:0.333333333333
39.80151,-75.424049:39.801498,-75.424004:1.0
39.80151,-75.411583:39.80151,-75.41156:1.0
39.80151,-75.414261:39.801579,-75.414299:1.0
39.80151,-75.413498:39.80151,-75.413513:1.0
39.80151,-75.412827:39.801529,-75.412811:1.0
39.80151,-75.411118:39.801521,-75.411133:1.0
39.80151,-75.414284:39.80159,-75.414253:1.0
39.80151,-75.424026:39.768082,-75.474068:1.0
39.80151,-75.411072:39.80151,-75.411118:1.0
39.80151,-75.413094:39.801498,-75.413094:1.0
39.80151,-75.413353:39.801498,-75.413353:0.5
39.80151,-75.413353:39.80151,-75.413353:0.5
39.80151,-75.41349:39.80151,-75.413498:1.0
39.80151,-75.412849:39.801529,-75.412849:1.0
39.80151,-75.413254:39.801521,-75.413261:1.0
39.80151,-75.413467:39.801498,-75.413467:1.0
39.80151,-75.413017:39.801521,-75.413033:1.0
39.80151,-75.411148:39.801491,-75.411171:1.0
39.80151,-75.421783:39.801449,-75.421768:1.0
39.80151,-75.411781:39.801521,-75.411797:1.0
39.80151,-75.413521:39.801529,-75.413551:0.5
39.80151,-75.413521:39.80151,-75.413521:0.5
39.80151,-75.411346:39.801491,-75.411346:1.0
39.80151,-75.412148:39.801498,-75.41214:1.0
39.80151,-75.411339:39.80151,-75.411346:1.0
39.80151,-75.411598:39.801498,-75.411613:0.5
39.80151,-75.411598:39.80151,-75.411598:0.5
39.80151,-75.413483:39.801571,-75.413483:0.25
39.80151,-75.413483:39.801498,-75.41349:0.25
39.80151,-75.413483:39.80151,-75.413483:0.25
39.80151,-75.413483:39.80151,-75.413467:0.25
39.80151,-75.412743:39.801491,-75.412727:0.5
39.80151,-75.412743:39.80151,-75.412743:0.5
39.80151,-75.421516:39.801109,-75.422653:1.0
39.80151,-75.412872:39.801498,-75.412872:1.0
39.80151,-75.413582:39.80151,-75.413597:1.0
39.80151,-75.411774:39.80151,-75.411781:1.0
39.80151,-75.411552:39.80151,-75.41156:1.0
39.80151,-75.411499:39.801529,-75.411507:1.0
39.80151,-75.413223:39.801521,-75.413239:0.5
39.80151,-75.413223:39.80151,-75.413208:0.5
39.80151,-75.413208:39.801498,-75.413208:1.0
39.80151,-75.411324:39.801491,-75.411324:1.0
39.80151,-75.411713:39.801529,-75.411743:1.0
39.80151,-75.412788:39.801529,-75.412804:1.0
39.80151,-75.412842:39.80151,-75.412849:1.0
39.779621,-75.46228:39.78093,-75.460503:1.0
39.779621,-75.462807:39.779339,-75.463173:1.0
39.775002,-75.467499:39.775669,-75.466843:1.0
39.736778,-75.499168:39.737652,-75.498817:1.0
39.645149,-75.556732:39.643219,-75.559052:1.0
39.645149,-75.555283:39.645901,-75.55442:1.0
39.736771,-75.49894:39.736012,-75.49929:1.0
39.807491,-75.399063:39.80748,-75.399048:1.0
39.807491,-75.40303:39.807491,-75.40303:0.5
39.807491,-75.40303:39.80748,-75.403038:0.5
39.807491,-75.417877:39.80743,-75.417847:1.0
39.807491,-75.403:39.80751,-75.403023:1.0
39.807491,-75.401703:39.807499,-75.401703:0.5
39.807491,-75.401703:39.80748,-75.401703:0.5
39.807491,-75.403023:39.807499,-75.40303:1.0
39.807491,-75.402237:39.807499,-75.402237:0.5
39.807491,-75.402237:39.80748,-75.402222:0.5
39.807491,-75.402252:39.807499,-75.40226:1.0
39.807491,-75.39946:39.80756,-75.399452:1.0
39.807491,-75.398277:39.807362,-75.398354:1.0
39.807491,-75.397507:39.807468,-75.39753:1.0
39.807491,-75.402222:39.807499,-75.402229:1.0
39.807491,-75.409668:39.807671,-75.409271:1.0
39.807491,-75.397423:39.807491,-75.397507:1.0
39.807491,-75.412361:39.80735,-75.41346:1.0
39.807491,-75.417862:39.807499,-75.417877:1.0
39.807491,-75.402206:39.807491,-75.402222:1.0
39.807491,-75.401733:39.807491,-75.401733:0.5
39.807491,-75.401733:39.807468,-75.401703:0.5
39.807491,-75.403137:39.807499,-75.403168:1.0
39.807491,-75.403038:39.807491,-75.40303:0.5
39.807491,-75.403038:39.80748,-75.40303:0.5
39.807491,-75.403053:39.807491,-75.403038:1.0
39.807491,-75.39959:39.807449,-75.399612:1.0
39.807499,-75.40226:39.807499,-75.40226:0.25
39.807499,-75.40226:39.807499,-75.402252:0.5
39.807499,-75.40226:39.80751,-75.402267:0.25
39.807499,-75.402962:39.807499,-75.403:0.5
39.807499,-75.402962:39.807499,-75.402962:0.5
39.807499,-75.407837:39.807499,-75.408997:0.25
39.807499,-75.407837:39.807499,-75.407837:0.75
39.807499,-75.399063:39.807491,-75.399063:1.0
39.807499,-75.40303:39.807499,-75.403023:1.0
39.807499,-75.407669:39.807831,-75.407173:1.0
39.807499,-75.409332:39.807831,-75.408997:0.5
39.807499,-75.409332:39.807171,-75.410156:0.5
39.807499,-75.417877:39.807491,-75.417877:1.0
39.807499,-75.402:39.807499,-75.402168:1.0
39.807499,-75.403:39.807499,-75.402977:0.025641025641
39.807499,-75.403:39.807499,-75.403:0.820512820513
39.807499,-75.403:39.807499,-75.402962:0.025641025641
39.807499,-75.403:39.80756,-75.403023:0.025641025641
39.807499,-75.403:39.807522,-75.403038:0.025641025641
39.807499,-75.403:39.807671,-75.403:0.0512820512821
39.807499,-75.403:39.80759,-75.403:0.025641025641
39.807499,-75.401703:39.80751,-75.401733:1.0
39.807499,-75.397827:39.807671,-75.397827:1.0
39.807499,-75.401741:39.807499,-75.401733:1.0
39.807499,-75.403023:39.80751,-75.403023:0.25
39.807499,-75.403023:39.80751,-75.40303:0.25
39.807499,-75.403023:39.807442,-75.403008:0.25
39.807499,-75.403023:39.807522,-75.403023:0.25
39.807499,-75.396332:39.807999,-75.3965:1.0
39.807499,-75.402237:39.807491,-75.402237:1.0
39.807499,-75.406998:39.807529,-75.406967:0.5
39.807499,-75.406998:39.807171,-75.407173:0.5
39.807499,-75.415337:39.807499,-75.415337:0.714285714286
39.807499,-75.415337:39.807331,-75.415337:0.142857142857
39.807499,-75.415337:39.805828,-75.417168:0.142857142857
39.807499,-75.410133:39.80772,-75.409721:1.0
39.807499,-75.408836:39.807941,-75.407883:1.0
39.807499,-75.399048:39.80751,-75.399063:1.0
39.807499,-75.415047:39.80711,-75.41552:1.0
39.807499,-75.402252:39.807499,-75.40226:0.333333333333
39.807499,-75.402252:39.807499,-75.402252:0.333333333333
39.807499,-75.402252:39.80751,-75.40226:0.333333333333
39.807499,-75.408974:39.807751,-75.408447:1.0
39.807499,-75.403168:39.807499,-75.403168:0.611111111111
39.807499,-75.403168:39.807499,-75.403343:0.0555555555556
39.807499,-75.403168:39.807499,-75.403:0.166666666667
39.807499,-75.403168:39.807491,-75.403137:0.0555555555556
39.807499,-75.403168:39.807671,-75.403168:0.0555555555556
39.807499,-75.403168:39.807449,-75.403137:0.0555555555556
39.807499,-75.409668:39.807499,-75.409332:0.5
39.807499,-75.409668:39.807331,-75.410004:0.5
39.807499,-75.407852:39.80748,-75.407806:1.0
39.807499,-75.403816:39.80748,-75.403839:1.0
39.807499,-75.411003:39.807831,-75.410156:0.5
39.807499,-75.411003:39.807171,-75.411499:0.5
39.807499,-75.402168:39.807499,-75.402344:0.125
39.807499,-75.402168:39.807499,-75.402168:0.625
39.807499,-75.402168:39.807331,-75.402:0.125
39.807499,-75.402168:39.807331,-75.402168:0.125
39.807499,-75.4095:39.807831,-75.408836:1.0
39.807499,-75.403503:39.807499,-75.403503:0.5
39.807499,-75.403503:39.80761,-75.403557:0.5
39.807499,-75.411667:39.807831,-75.411163:0.5
39.807499,-75.411667:39.807171,-75.41217:0.5
39.807499,-75.407997:39.807671,-75.407501:1.0
39.807499,-75.397408:39.807491,-75.397423:1.0
39.807499,-75.408157:39.807671,-75.407669:1.0
39.807499,-75.402496:39.807499,-75.402496:0.5
39.807499,-75.402496:39.807331,-75.402832:0.5
39.807499,-75.408997:39.807499,-75.409157:1.0
39.807499,-75.414497:39.807831,-75.413673:1.0
39.807499,-75.40033:39.807671,-75.401337:1.0
39.807499,-75.407654:39.80719,-75.408257:1.0
39.807499,-75.402901:39.807442,-75.403038:1.0
39.807499,-75.399673:39.807499,-75.399673:0.5
39.807499,-75.399673:39.807671,-75.399673:0.5
39.807499,-75.410156:39.807671,-75.409668:1.0
39.807499,-75.399078:39.807461,-75.399094:1.0
39.807499,-75.40683:39.807499,-75.40683:0.333333333333
39.807499,-75.40683:39.807499,-75.406998:0.333333333333
39.807499,-75.40683:39.807331,-75.407173:0.333333333333
39.807499,-75.402229:39.807499,-75.402229:0.5
39.807499,-75.402229:39.80748,-75.402229:0.5
39.807499,-75.401733:39.807491,-75.401703:1.0
39.807499,-75.39817:39.807499,-75.39817:0.5
39.807499,-75.39817:39.807331,-75.39817:0.5
39.807499,-75.411217:39.807442,-75.411362:1.0
39.807499,-75.4105:39.807831,-75.410004:0.5
39.807499,-75.4105:39.807671,-75.410332:0.5
39.807499,-75.410004:39.807671,-75.4095:1.0
39.807499,-75.411377:39.808701,-75.409119:1.0
39.807499,-75.403038:39.807499,-75.403038:0.333333333333
39.807499,-75.403038:39.807491,-75.403038:0.333333333333
39.807499,-75.403038:39.80751,-75.403091:0.333333333333
39.807499,-75.41333:39.806332,-75.415657:1.0
39.807499,-75.403053:39.807499,-75.403053:0.5
39.807499,-75.403053:39.80748,-75.403038:0.5
39.807499,-75.416496:39.807499,-75.416496:0.8
39.807499,-75.416496:39.807671,-75.415337:0.2
39.807499,-75.397209:39.807522,-75.397247:1.0
39.807499,-75.402344:39.807499,-75.402496:0.333333333333
39.807499,-75.402344:39.807499,-75.402344:0.333333333333
39.807499,-75.402344:39.807331,-75.402344:0.333333333333
39.807499,-75.409843:39.807831,-75.408836:1.0
39.807499,-75.411507:39.80801,-75.410278:1.0
39.807499,-75.409737:39.807072,-75.410751:1.0
39.807499,-75.41317:39.813671,-75.398499:1.0
39.807499,-75.411774:39.80777,-75.411171:1.0
39.807499,-75.40741:39.806568,-75.411903:1.0
39.807499,-75.408669:39.807999,-75.407837:1.0
39.807499,-75.41217:39.807671,-75.411827:1.0
39.807499,-75.411827:39.805672,-75.415001:0.5
39.807499,-75.411827:39.807331,-75.41217:0.5
39.807499,-75.411499:39.807331,-75.411827:1.0
39.807499,-75.403091:39.80756,-75.403122:1.0
39.807499,-75.403664:39.807171,-75.403999:1.0
39.807499,-75.401833:39.807499,-75.402:1.0
39.807499,-75.409157:39.807499,-75.409157:0.5
39.807499,-75.409157:39.806999,-75.410156:0.25
39.807499,-75.409157:39.807671,-75.409157:0.25
39.807499,-75.39946:39.80743,-75.399437:1.0
39.807499,-75.402977:39.807499,-75.403:1.0
39.807499,-75.403343:39.807499,-75.403503:0.0769230769231
39.807499,-75.403343:39.807499,-75.403343:0.615384615385
39.807499,-75.403343:39.807671,-75.403168:0.0769230769231
39.807499,-75.403343:39.807671,-75.403343:0.0769230769231
39.807499,-75.403343:39.807442,-75.403214:0.0769230769231
39.807499,-75.403343:39.807541,-75.403236:0.0769230769231
39.807499,-75.399498:39.807499,-75.399673:0.2
39.807499,-75.399498:39.807499,-75.399498:0.8
39.73539,-75.50045:39.734871,-75.500633:1.0
39.77446,-75.467079:39.775341,-75.466179:1.0
39.77446,-75.469254:39.76984,-75.473473:1.0
39.74625,-75.492981:39.746979,-75.492348:1.0
39.74625,-75.493134:39.739529,-75.49807:1.0
39.75975,-75.482048:39.759331,-75.482437:1.0
39.75972,-75.481003:39.761559,-75.479279:1.0
39.75972,-75.48082:39.76025,-75.480331:1.0
39.75972,-75.481049:39.760132,-75.48069:1.0
39.789669,-75.44767:39.789829,-75.447166:1.0
39.789669,-75.446503:39.791328,-75.443001:1.0
39.789669,-75.446823:39.790161,-75.445831:1.0
39.789669,-75.447098:39.790031,-75.446411:1.0
39.655281,-75.545807:39.652519,-75.549263:1.0
39.806721,-75.409073:39.80695,-75.408539:1.0
39.806721,-75.401604:39.806728,-75.401604:1.0
39.806721,-75.401482:39.806709,-75.401482:1.0
39.806721,-75.401299:39.806728,-75.401299:1.0
39.806721,-75.401291:39.806721,-75.401299:0.5
39.806721,-75.401291:39.806709,-75.401283:0.5
39.806721,-75.408363:39.807201,-75.407318:1.0
39.806721,-75.401413:39.806721,-75.401413:0.5
39.806721,-75.401413:39.806671,-75.401367:0.5
39.806721,-75.409264:39.80653,-75.40979:1.0
39.806721,-75.401558:39.806728,-75.401573:1.0
39.806721,-75.402634:39.806721,-75.402641:0.5
39.806721,-75.402634:39.806721,-75.402634:0.5
39.806721,-75.401268:39.80677,-75.401337:1.0
39.806721,-75.401367:39.80674,-75.401367:1.0
39.806721,-75.413132:39.80687,-75.412857:1.0
39.806721,-75.413017:39.806629,-75.4132:1.0
39.806721,-75.401756:39.806919,-75.401581:1.0
39.806721,-75.411377:39.806648,-75.411552:1.0
39.806721,-75.411598:39.806568,-75.411919:1.0
39.806721,-75.401283:39.806721,-75.401291:1.0
39.806721,-75.402641:39.806721,-75.402641:0.333333333333
39.806721,-75.402641:39.806679,-75.402641:0.333333333333
39.806721,-75.402641:39.806709,-75.402649:0.333333333333
39.806721,-75.401443:39.806728,-75.401443:1.0
39.806721,-75.40126:39.806709,-75.401283:1.0
39.806721,-75.418167:39.806728,-75.418182:0.333333333333
39.806721,-75.418167:39.806721,-75.418167:0.333333333333
39.806721,-75.418167:39.806709,-75.418159:0.333333333333
39.806721,-75.410629:39.807098,-75.409828:1.0
39.7938,-75.438187:39.793949,-75.437859:1.0
39.7938,-75.438469:39.793968,-75.438118:1.0
39.7938,-75.438568:39.796921,-75.432121:1.0
39.7939,-75.439331:39.79417,-75.438751:1.0
39.7939,-75.438568:39.795528,-75.435226:1.0
39.7939,-75.438637:39.795059,-75.436371:1.0
39.7939,-75.438232:39.794498,-75.437019:1.0
39.7939,-75.438217:39.79406,-75.437843:1.0
39.7939,-75.438332:39.79425,-75.437599:1.0
39.74081,-75.498169:39.740051,-75.498497:1.0
39.74081,-75.497002:39.7388,-75.498207:1.0
39.762329,-75.477997:39.762829,-75.477501:1.0
39.762329,-75.479156:39.762829,-75.478668:0.5
39.762329,-75.479156:39.763,-75.4785:0.5
39.762329,-75.4785:39.763168,-75.477669:1.0
39.74086,-75.497162:39.744579,-75.494347:1.0
39.762321,-75.478943:39.762821,-75.47847:1.0
39.751122,-75.489281:39.750679,-75.489693:1.0
39.751122,-75.489357:39.752071,-75.48848:1.0
39.716942,-75.513763:39.71703,-75.514023:1.0
39.767311,-75.473801:39.768711,-75.472519:1.0
39.767311,-75.474442:39.767071,-75.47467:1.0
39.71907,-75.506119:39.722149,-75.504951:1.0
39.80978,-75.404808:39.810699,-75.402924:1.0
39.80978,-75.394257:39.80978,-75.394257:0.666666666667
