40.011139,-75.046593:40.010971,-75.046913:1.0
40.011139,-75.044144:40.010899,-75.044662:1.0
40.011139,-75.04409:40.011002,-75.044502:1.0
40.011139,-75.043953:40.01086,-75.044601:1.0
40.011131,-75.043877:40.011379,-75.043381:1.0
40.03931,-74.989182:40.039639,-74.988747:1.0
40.03931,-74.9897:40.040169,-74.988586:1.0
40.065701,-74.939247:40.065899,-74.938766:1.0
40.069851,-74.928749:40.069778,-74.929131:1.0
40.07534,-74.896271:40.075459,-74.895798:1.0
40.007641,-75.051552:40.00787,-75.051071:1.0
40.024311,-75.007172:40.023949,-75.007698:1.0
40.024319,-75.007103:40.023941,-75.00753:1.0
40.06662,-74.938217:40.06609,-74.939392:1.0
40.06662,-74.936684:40.06636,-74.937286:1.0
40.06662,-74.937134:40.06702,-74.936203:1.0
40.05006,-74.971237:40.050301,-74.970757:1.0
40.05003,-74.971657:40.05027,-74.971207:1.0
40.078442,-74.884827:40.078781,-74.883003:1.0
40.00658,-75.052971:40.006271,-75.053322:1.0
40.00658,-75.05262:40.00692,-75.0522:1.0
40.078449,-74.88562:40.078129,-74.886848:1.0
40.103649,-74.836723:40.104328,-74.836159:1.0
40.107559,-74.834473:40.10593,-74.835052:1.0
40.10239,-74.837959:40.102039,-74.838318:1.0
40.018799,-75.021271:40.018681,-75.021713:1.0
40.018799,-75.021027:40.020351,-75.015953:1.0
40.018799,-75.022827:40.018639,-75.023392:1.0
40.018799,-75.021942:40.018951,-75.0214:1.0
40.018799,-75.021797:40.0186,-75.022507:1.0
40.018799,-75.022331:40.018959,-75.02182:1.0
40.04752,-74.975304:40.048161,-74.97422:1.0
40.04752,-74.975647:40.047192,-74.976128:1.0
40.04752,-74.976799:40.04723,-74.977257:1.0
40.067181,-74.936691:40.067661,-74.935822:1.0
40.079319,-74.879768:40.079239,-74.880272:1.0
40.027031,-75.003723:40.026669,-75.004143:1.0
40.027031,-75.004219:40.027248,-75.003906:1.0
40.027039,-75.004448:40.02734,-75.004044:1.0
40.054741,-74.963768:40.05497,-74.963417:1.0
40.110222,-74.83194:40.110229,-74.831932:1.0
40.036659,-74.991669:40.03717,-74.991127:1.0
40.03405,-74.995552:40.033421,-74.9963:1.0
40.074009,-74.899422:40.073669,-74.900726:1.0
40.074009,-74.900864:40.073669,-74.902046:1.0
40.058479,-74.955551:40.057919,-74.956749:1.0
40.058479,-74.956284:40.05827,-74.956703:1.0
40.029781,-75.000229:40.03009,-74.999878:1.0
40.029781,-75.0:40.03017,-74.999603:1.0
40.029789,-75.000816:40.030029,-75.000504:1.0
40.05582,-74.961884:40.05558,-74.962341:1.0
40.05582,-74.961517:40.056931,-74.959198:1.0
40.05584,-74.96196:40.056099,-74.961433:1.0
40.05587,-74.961357:40.05518,-74.962402:1.0
40.05587,-74.962158:40.055618,-74.962563:1.0
40.05587,-74.961388:40.056068,-74.960968:1.0
40.017159,-75.026688:40.017281,-75.026291:1.0
40.017159,-75.027046:40.017231,-75.026749:1.0
40.017159,-75.026604:40.017311,-75.026154:1.0
40.017159,-75.023407:40.01717,-75.023331:1.0
40.021069,-75.013763:40.021252,-75.01329:1.0
40.021069,-75.014832:40.021252,-75.014214:1.0
40.017151,-75.028473:40.016911,-75.029251:1.0
40.017151,-75.028152:40.016979,-75.028809:1.0
40.017151,-75.027977:40.0173,-75.02742:1.0
40.017151,-75.028023:40.01733,-75.027512:1.0
40.017151,-75.028519:40.016991,-75.028976:1.0
40.017151,-75.027199:40.017342,-75.026619:1.0
40.017151,-75.029137:40.017029,-75.029556:1.0
40.021061,-75.012093:40.02113,-75.011948:1.0
40.021061,-75.014816:40.020908,-75.015358:1.0
40.021061,-75.014069:40.02129,-75.013397:1.0
40.0093,-75.047951:40.00951,-75.047462:0.5
40.0093,-75.047951:40.009609,-75.047256:0.5
40.0093,-75.048286:40.009079,-75.04882:1.0
40.0098,-75.046944:40.00993,-75.046516:1.0
40.0098,-75.04689:40.009548,-75.047417:1.0
40.0098,-75.047249:40.009621,-75.047569:1.0
40.0098,-75.046341:40.009449,-75.046913:1.0
40.02755,-75.002289:40.027279,-75.002647:1.0
40.02755,-75.003311:40.027111,-75.003868:1.0
40.02755,-75.003532:40.027779,-75.003227:1.0
40.02758,-75.002678:40.027939,-75.002327:1.0
40.02335,-75.008423:40.02314,-75.00872:1.0
40.003319,-75.056534:40.00296,-75.056801:1.0
40.003311,-75.056343:40.002941,-75.056717:1.0
40.003311,-75.056084:40.00383,-75.055656:1.0
40.003311,-75.054466:40.003181,-75.054581:1.0
40.049671,-74.972412:40.049301,-74.972839:1.0
40.049671,-74.972603:40.049469,-74.972923:1.0
40.049671,-74.972618:40.049999,-74.972099:1.0
40.012321,-75.040848:40.01247,-75.040352:1.0
40.029259,-75.001167:40.029621,-75.00071:1.0
40.029251,-75.001106:40.02887,-75.001556:1.0
40.029251,-75.000923:40.029621,-75.000519:1.0
