Name,Description,Latitude,Longitude,Icon67361060,7/7/2010 15:34,39.89243,-75.19189
367361060,7/7/2010 16:00,39.89724,-75.2118,,,,
367361060,7/7/2010 16:12,39.89724,-75.21183,,,,
367361060,7/7/2010 16:28,39.89726,-75.21183,,,,
367361060,7/7/2010 16:31,39.89729,-75.21188,,,,
367361060,7/7/2010 16:33,39.8973,-75.21185,,,,
367361060,7/7/2010 16:39,39.89721,-75.21187,,,,
367361060,7/7/2010 16:40,39.89725,-75.21182,,,,
367361060,7/7/2010 16:44,39.89725,-75.21181,,,,
367361060,7/7/2010 16:44,39.89725,-75.2118,,,,
367361060,7/7/2010 16:44,39.89725,-75.21181,,,,
367361060,7/7/2010 16:46,39.89727,-75.21185,,,,
367361060,7/7/2010 16:46,39.89729,-75.21185,,,,
367361060,7/7/2010 16:47,39.89728,-75.21183,,,,
367361060,7/7/2010 16:47,39.89728,-75.21184,,,,
367361060,7/7/2010 16:54,39.89727,-75.21186,,,,
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
367361060,7/7/2010 16:54,39.89727,-75.21186
